Store,forecast_mape,anomaly_rate,anomaly_count_90d,avg_sentiment,dominant_theme,health_score,tier,explanation
852,9.427784363240344,0.0,0,0.6665926774342855,Pricing,83.9,Performing Well,Forecasts are reliable.
853,6.649176570324829,0.0,0,0.9997012257575988,Staff,93.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
854,13.052612478381208,0.0,0,0.6450668931007385,Pricing,79.8,Performing Well,Forecasts are moderately reliable.
855,7.834748048872216,0.027027027027027,2,0.5995692491531373,Staff,80.9,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
856,6.557220400476224,0.0133333333333333,1,0.9429354071617126,Stock Availability,90.7,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
857,8.185364120816638,0.0135135135135135,1,0.4088587164878845,Cleanliness,78.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
858,8.831779200072774,0.0,0,0.4392279684543609,Stock Availability,80.0,Performing Well,Forecasts are reliable.
859,7.899427331641198,0.0,0,0.4004808783531189,Pricing,80.1,Performing Well,Forecasts are reliable.
860,6.983193506911252,0.0,0,0.3273404041926066,Pricing,79.6,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
861,10.848019336366404,0.0135135135135135,1,0.7453903406858444,Cleanliness,82.4,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
862,8.084581296958296,0.0,0,0.7368812759717306,Stock Availability,86.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
863,8.933550948521257,0.5222222222222223,47,0.0006050070126851,Stock Availability,41.1,Monitor,"Forecasts are reliable, but 47 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
864,8.309669618596145,0.081081081081081,6,0.666282037893931,Pricing,75.3,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
865,9.274041996557097,0.0,0,0.3919335603713989,Cleanliness,78.6,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
866,7.18833137097796,0.0135135135135135,1,0.7451034188270569,Staff,86.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about staff."
867,10.969273010594424,0.4,36,0.6668362220128378,Cleanliness,52.4,Monitor,"Forecasts are moderately reliable, but 36 anomalous sales days in the last quarter."
868,8.821741584950667,0.1081081081081081,8,0.9474515080451964,Pricing,77.2,Performing Well,"Forecasts are reliable, but 8 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
869,11.241672676617702,0.0133333333333333,1,0.5921708345413208,Pricing,79.0,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
870,10.48909428340292,0.2,15,0.397156810760498,Cleanliness,53.5,Monitor,"Forecasts are moderately reliable, but 15 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
871,11.697455043526752,0.054054054054054,4,0.5964217185974121,Cleanliness,73.7,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
872,7.08838571253731,0.0,0,0.8024904280900955,Stock Availability,89.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
873,9.372760089948978,0.0933333333333333,7,0.5034991502761841,Staff,69.5,Monitor,"Forecasts are reliable, but 7 anomalous sales days in the last quarter."
874,8.829668406175248,0.0133333333333333,1,0.3107624799013138,Staff,75.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
875,6.222997793560883,0.0405405405405405,3,0.7937620639801025,Stock Availability,84.8,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
876,62.47202114916601,0.2131147540983606,13,0.6888032406568527,Staff,18.2,Needs Attention,"Forecasts are unreliable, suggesting unpredictable demand patterns, but 13 anomalous sales days in the last quarter."
877,12.167165189021292,0.2692307692307692,21,0.0643218159675598,Staff,39.1,Needs Attention,"Forecasts are moderately reliable, but 21 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
878,5.631276318489058,0.0133333333333333,1,0.792499053478241,Cleanliness,88.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
879,9.272597441039771,0.0,0,0.6652863423029581,Staff,84.0,Performing Well,Forecasts are reliable.
880,6.028607966579532,0.0135135135135135,1,0.686614990234375,Cleanliness,86.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
881,10.817432808448098,0.054054054054054,4,0.4297297239303589,Pricing,71.3,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
882,7.946922020145944,0.0,0,0.5504709601402282,Pricing,83.1,Performing Well,Forecasts are reliable.
883,8.867643948115774,0.0675675675675675,5,0.3285682400067647,Stock Availability,69.6,Monitor,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
884,7.48965537166135,0.0,0,0.3334466020266215,Staff,79.2,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
885,7.03804811804736,0.0,0,0.0002813935279846,Staff,73.0,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
886,7.728770130961676,0.0675675675675675,5,0.999774436155955,Cleanliness,84.2,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
887,7.670580877496539,0.0,0,0.7368555863698324,Stock Availability,87.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
888,7.974353943113719,0.0,0,0.3386946519215901,Pricing,78.8,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
889,8.325593554256159,0.12,9,0.5991024374961853,Cleanliness,69.3,Monitor,"Forecasts are reliable, but 9 anomalous sales days in the last quarter."
890,8.191145454386865,0.0,0,0.9995386600494384,Staff,91.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
891,10.37502903921878,0.0135135135135135,1,0.5851701498031616,Stock Availability,79.7,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
892,7.49717278703267,0.0133333333333333,1,0.6451873660087586,Staff,83.8,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
893,8.13732960174949,0.0,0,0.5854179263114929,Stock Availability,83.6,Performing Well,Forecasts are reliable.
894,7.532360464598628,0.0135135135135135,1,0.3334399660428365,Cleanliness,77.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about cleanliness suggests an issue worth investigating."
895,6.998413315029469,0.0,0,0.7399761527776718,Staff,87.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
896,9.67336906235954,0.0,0,0.5000509917736053,Cleanliness,80.3,Performing Well,Forecasts are reliable.
897,9.018991901055122,0.0,0,0.2539053559303283,Staff,76.1,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
898,12.859052894053146,0.0666666666666666,5,0.3384305238723755,Stock Availability,65.9,Monitor,"Forecasts are moderately reliable, but 5 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
899,9.032810732211788,0.0133333333333333,1,0.4404842972755432,Cleanliness,78.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
900,9.678355073170165,0.0,0,0.9429027676582336,Pricing,89.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
901,9.508885661429932,0.0133333333333333,1,0.6537924806276957,Staff,82.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
902,8.898807114179496,0.0,0,0.0041292905807495,Cleanliness,71.2,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
903,7.907393921857428,0.0,0,0.8018401265144348,Cleanliness,88.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
904,7.913665411434212,0.0,0,0.0005583018064498,Staff,72.1,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
905,11.319377325869764,0.0,0,0.0006422996520996,Cleanliness,68.7,Monitor,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
906,8.040239444468632,0.0,0,0.599657130241394,Pricing,84.0,Performing Well,Forecasts are reliable.
907,12.131549311004214,0.0,0,0.3383715152740478,Pricing,74.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about pricing suggests an issue worth investigating."
908,12.558045666671442,0.0135135135135135,1,0.6335352182388305,Cleanliness,78.5,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
909,28.265171186992397,0.2166666666666666,13,0.3338161905606587,Pricing,32.4,Needs Attention,"Forecasts are unreliable, suggesting unpredictable demand patterns, but 13 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
910,8.770728650461791,0.0133333333333333,1,0.3142401725053787,Staff,75.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
911,7.700344430075715,0.0133333333333333,1,0.7961423546075821,Pricing,86.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
912,9.731335818864354,0.0133333333333333,1,0.6385278940200806,Stock Availability,81.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
913,7.385071461816583,0.0,0,0.5566638857126236,Pricing,83.7,Performing Well,Forecasts are reliable.
914,9.427485829526866,0.0133333333333333,1,0.000411570072174,Staff,69.0,Monitor,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
915,11.36751785138482,0.0,0,0.2504157125949859,Staff,73.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
916,14.25090187735099,0.054054054054054,4,0.3476690769195557,Stock Availability,66.2,Monitor,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
917,7.968094775044507,0.1081081081081081,8,0.5963965773582458,Cleanliness,71.0,Performing Well,"Forecasts are reliable, but 8 anomalous sales days in the last quarter."
918,11.984332170866251,0.0533333333333333,4,0.7498616129159927,Cleanliness,76.6,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
919,9.040505615076151,0.0,0,0.0052163402239481,Staff,71.1,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
920,6.264218938131351,0.0,0,0.0457646965980529,Stock Availability,74.7,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
921,9.31021150536666,0.0533333333333333,4,0.0005188226699829,Staff,64.3,Monitor,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
922,6.299825059688841,0.027027027027027,2,0.5855331619580587,Stock Availability,82.2,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
923,8.639266191702974,0.0,0,0.740013912320137,Pricing,86.2,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
924,11.480704135725937,0.0135135135135135,1,0.7883392572402954,Pricing,82.7,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
925,9.853415077510704,0.0,0,0.6666189233462015,Staff,83.5,Performing Well,Forecasts are reliable.
926,14.27660488688538,0.0,0,0.793378472328186,Pricing,81.6,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about pricing."
927,9.701276004642448,0.0,0,0.500264510512352,Cleanliness,80.3,Performing Well,Forecasts are reliable.
928,9.995384247633526,0.0135135135135135,1,0.0002132058143615,Stock Availability,68.4,Monitor,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
929,8.161695726254848,0.0133333333333333,1,0.2061726450920105,Staff,74.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
930,9.425932841899265,0.0,0,0.5002768039703369,Cleanliness,80.6,Performing Well,Forecasts are reliable.
931,13.457547598514012,0.2888888888888888,26,0.2424922585487365,Stock Availability,41.4,Monitor,"Forecasts are moderately reliable, but 26 anomalous sales days in the last quarter; negative feedback about stock availability suggests an issue worth investigating."
932,9.21004713550735,0.0,0,0.5999973177909851,Cleanliness,82.8,Performing Well,Forecasts are reliable.
933,9.670893516165735,0.04,3,0.7452111393213272,Cleanliness,80.4,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
934,8.543011588737825,0.0,0,0.7448761612176895,Cleanliness,86.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
935,7.002863642984974,0.0266666666666666,2,0.7447042614221573,Cleanliness,84.7,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
936,6.554140491095434,0.0,0,0.5513076066970826,Staff,84.5,Performing Well,Forecasts are reliable.
937,5.790132457453037,0.0,0,0.2466918528079986,Stock Availability,79.1,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
938,6.351042777612428,0.0266666666666666,2,0.5968352675437927,Stock Availability,82.4,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
939,7.494465366400282,0.0,0,0.6556729873021444,Stock Availability,85.6,Performing Well,Forecasts are reliable.
940,8.621954970888854,0.0,0,0.6583531498908997,Cleanliness,84.5,Performing Well,Forecasts are reliable.
941,9.846903966010313,0.0,0,0.6453349232673645,Cleanliness,83.1,Performing Well,Forecasts are reliable.
942,8.931892957412574,0.027027027027027,2,0.6652067502339681,Staff,81.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
943,9.13115912781974,0.027027027027027,2,0.6027231216430664,Staff,79.7,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
944,8.593945744806994,0.0,0,0.7493975013494492,Pricing,86.4,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
945,8.467639148102663,0.0666666666666666,5,0.9916458606719972,Stock Availability,83.4,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
946,6.962530992414536,0.0,0,0.3068621009588241,Cleanliness,79.2,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
947,14.553353911193224,0.1081081081081081,8,0.4961554557085037,Staff,62.4,Monitor,"Forecasts are moderately reliable, but 8 anomalous sales days in the last quarter."
948,8.313431344124307,0.5666666666666667,51,0.6603344082832336,Cleanliness,54.9,Monitor,"Forecasts are reliable, but 51 anomalous sales days in the last quarter."
949,8.007848631664084,0.0266666666666666,2,0.3205265204111735,Pricing,75.2,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
950,7.285100760162841,0.0135135135135135,1,0.9930737813313802,Pricing,91.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
951,10.64091588344743,0.0405405405405405,3,0.7895484328269958,Stock Availability,80.3,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
952,8.843510126648937,0.0,0,0.9990327060222626,Pricing,91.1,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
953,8.369206906840791,0.04,3,0.7456941306591034,Pricing,81.7,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
954,12.649109838834786,0.0,0,0.6715705196062723,Stock Availability,80.8,Performing Well,Forecasts are moderately reliable.
955,6.7225849778375455,0.027027027027027,2,0.6001806378364563,Stock Availability,82.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
956,13.325486201775616,0.054054054054054,4,0.9931419293085734,Cleanliness,80.1,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
957,8.585094869317665,0.0266666666666666,2,0.4394692778587341,Pricing,77.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
958,7.735805653983687,0.0266666666666666,2,0.4001762747764587,Cleanliness,77.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
959,8.456343795870643,0.0133333333333333,1,0.99971208969752,Cleanliness,89.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
960,7.479293428747627,0.0,0,0.5002769082784653,Staff,82.5,Performing Well,Forecasts are reliable.
961,7.5308524997439745,0.0405405405405405,3,0.7449781745672226,Staff,82.5,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about staff."
962,8.204520559690462,0.0135135135135135,1,0.3922250270843506,Stock Availability,78.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
963,11.871640510486811,0.0266666666666666,2,0.5978204488754273,Staff,76.9,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently."
964,8.54117957520748,0.0,0,0.9997235337893168,Pricing,91.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
965,10.80740411212228,0.0,0,0.3383473555246989,Staff,76.0,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
966,8.013462558402038,0.054054054054054,4,0.0051985383033752,Staff,65.6,Monitor,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
967,9.872932389848032,0.081081081081081,6,0.6606141130129496,Stock Availability,73.6,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
968,8.338071097808058,0.0,0,0.998794416586558,Pricing,91.6,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
969,9.549236573910187,0.0,0,0.5001070648431778,Pricing,80.5,Performing Well,Forecasts are reliable.
970,16.13749076892046,0.1756756756756756,13,0.2456605076789856,Cleanliness,47.7,Monitor,"Forecasts are moderately reliable, but 13 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
971,6.599422772005267,0.2121212121212121,14,0.5566280484199524,Pricing,59.1,Monitor,"Forecasts are reliable, but 14 anomalous sales days in the last quarter."
972,8.509461004569735,0.0266666666666666,2,0.9917737960815428,Stock Availability,88.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
973,9.09614953432205,0.0135135135135135,1,0.499687910079956,Staff,79.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
974,5.296589603738925,0.0,0,0.2502087652683258,Pricing,79.7,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
975,9.7188152862985,0.027027027027027,2,0.9023020982742308,Stock Availability,85.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
976,6.595744127060479,0.027027027027027,2,0.9994498093922932,Staff,90.2,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about staff."
977,15.514826510902402,0.0,0,0.989219049612681,Stock Availability,84.3,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about stock availability."
978,9.268802880791544,0.0266666666666666,2,0.6660433610280355,Pricing,80.9,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
979,8.109926311210833,0.0133333333333333,1,0.2002318501472473,Cleanliness,74.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about cleanliness suggests an issue worth investigating."
980,7.549063609144352,0.0,0,0.3380413254102071,Pricing,79.2,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
981,6.593986373463112,0.0266666666666666,2,0.7456302046775818,Pricing,85.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about pricing."
982,10.028509494702751,0.0266666666666666,2,0.9868834416071574,Cleanliness,86.5,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
983,12.62555971810102,0.0,0,0.0758637388547261,Pricing,68.9,Monitor,"Forecasts are moderately reliable, but negative feedback about pricing suggests an issue worth investigating."
984,13.436278006805608,0.0,0,0.2501742243766784,Staff,71.6,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
985,8.212441881390637,0.0,0,0.2505094110965729,Cleanliness,76.8,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
986,10.085924967099242,0.0,0,0.7494226545095444,Pricing,84.9,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about pricing."
987,8.766224238243538,0.0533333333333333,4,0.9879932284355164,Pricing,84.6,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
988,15.530839558193572,0.32,24,0.7962332487106323,Pricing,50.4,Monitor,"Forecasts are moderately reliable, but 24 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
989,7.866539307528179,0.0,0,0.7438198328018188,Cleanliness,87.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
990,6.57615411769317,0.0533333333333333,4,0.2610525041818619,Staff,72.2,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
991,8.602223481251102,0.0405405405405405,3,0.0010046561559041,Staff,66.6,Monitor,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
992,9.97200310696049,0.0405405405405405,3,0.5000839680433273,Pricing,75.2,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
993,6.524804871219167,0.0,0,0.6661668022473654,Pricing,86.8,Performing Well,Forecasts are reliable.
994,9.974375662465896,0.027027027027027,2,0.6666346589724222,Staff,80.1,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
995,7.1207113443877175,0.0,0,0.6666183670361837,Pricing,86.2,Performing Well,Forecasts are reliable.
996,10.896057553759029,0.04,3,0.7887471318244934,Pricing,80.1,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
997,10.000376405187298,0.0,0,0.6026879549026489,Cleanliness,82.1,Performing Well,Forecasts are moderately reliable.
998,8.362933988448875,0.0,0,0.5855159163475037,Stock Availability,83.3,Performing Well,Forecasts are reliable.
999,8.003156439778314,0.0,0,0.666610062122345,Cleanliness,85.3,Performing Well,Forecasts are reliable.
1000,8.453591427332235,0.0,0,0.7355130314826965,Pricing,86.3,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
1001,7.438147009478886,0.0133333333333333,1,0.4990096092224121,Pricing,80.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
1002,9.956123999100944,0.04,3,0.4956143051385879,Cleanliness,75.2,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
1003,12.2281054708929,0.027027027027027,2,0.2573122382164001,Staff,69.7,Monitor,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
1004,7.749468990060591,0.0,0,0.2527343233426412,Stock Availability,77.3,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
1005,9.86042476979662,0.0945945945945946,7,0.4871397733688354,Stock Availability,68.5,Monitor,"Forecasts are reliable, but 7 anomalous sales days in the last quarter."
1006,8.347894863515755,0.0,0,0.4089139699935913,Stock Availability,79.8,Performing Well,Forecasts are reliable.
1007,6.824350904711086,0.0,0,0.7888076186180115,Cleanliness,89.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
1008,7.99283636966785,0.0266666666666666,2,0.0002991954485575,Cleanliness,68.8,Monitor,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about cleanliness suggests an issue worth investigating."
1009,9.478835771987736,0.0,0,0.4034496188163757,Staff,78.6,Performing Well,Forecasts are reliable.
1010,7.915316086694661,0.0,0,0.2523153821627299,Stock Availability,77.1,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
1011,11.565624216901035,0.0,0,0.6534910003344218,Cleanliness,81.5,Performing Well,Forecasts are moderately reliable.
1012,10.555073231437774,0.0,0,0.9928267399470012,Pricing,89.3,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about pricing."
1013,9.202955204008202,0.0405405405405405,3,0.6666028499603271,Stock Availability,79.3,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
1014,11.816870082231407,0.0405405405405405,3,0.5997276067733764,Stock Availability,75.3,Performing Well,"Forecasts are moderately reliable, but 3 anomalous sales days in the last quarter."
1015,6.9204546550381245,0.081081081081081,6,0.6662793954213461,Stock Availability,76.7,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
1016,8.802520727363273,0.0135135135135135,1,0.4344817548990249,Cleanliness,78.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
1017,8.843874391290646,0.0,0,0.6665570735931396,Staff,84.5,Performing Well,Forecasts are reliable.
1018,6.741873524510389,0.0,0,0.0005112290382385,Staff,73.3,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
1019,15.135969200962888,0.0,0,0.3104814887046814,Staff,71.1,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
1020,7.785335133867218,0.0,0,0.7289550304412842,Stock Availability,86.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about stock availability."
1021,8.099163404751122,0.0133333333333333,1,0.445247209072113,Stock Availability,79.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
1022,7.532743204768996,0.0135135135135135,1,0.6665695508321127,Stock Availability,84.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
1023,8.304360063562935,0.0,0,0.4001761436462402,Cleanliness,79.7,Performing Well,Forecasts are reliable.
1024,5.182475102459196,0.0,0,0.7838756561279296,Pricing,90.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
1025,7.982318163528074,0.0405405405405405,3,0.5971599817276001,Pricing,79.1,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter."
1026,6.952258382060707,0.0,0,0.3338833649953206,Stock Availability,79.7,Performing Well,"Forecasts are reliable, but negative feedback about stock availability suggests an issue worth investigating."
1027,12.994462636553752,0.0,0,0.4036835829416911,Stock Availability,75.1,Performing Well,Forecasts are moderately reliable.
1028,12.045296168509966,0.0135135135135135,1,0.2503637075424194,Pricing,71.3,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
1029,12.879445852130106,0.2666666666666666,20,0.7353149056434631,Cleanliness,51.8,Monitor,"Forecasts are moderately reliable, but 20 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
1030,10.081933426428446,0.0533333333333333,4,0.806161567568779,Pricing,79.6,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
1031,8.165521674900642,0.0,0,0.4390745759010315,Cleanliness,80.6,Performing Well,Forecasts are reliable.
1032,8.507519123918122,0.0,0,0.7498825490474701,Cleanliness,86.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
1033,7.1293890705952805,0.0133333333333333,1,0.5032499581575394,Pricing,81.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
1034,8.535889902667789,0.0,0,0.9997235337893168,Cleanliness,91.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
